Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Mary,"Halloween > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124172283/mary,3.5,-1,Sport,5.11a,1,90,47.82462,-121.55486
"Devil's Advocate","Halloween > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124039638/devils-advocate,3.0,-1,Sport,5.11b,1,90,47.82462,-121.55486
"Gorilla My Dreams","Winkie Dinkie Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105805980/gorilla-my-dreams,3.3,-1,Sport,5.10a,1,,47.81891,-121.5723
Starfish,"The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108147094/starfish,2.8,-1,"Trad, Sport",5.9,1,,47.81993,-121.5696
"Blues Riff","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119444895/blues-riff,2.0,-1,Sport,5.11a,1,,47.81993,-121.5696
"Rhythm and Bolts","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105808017/rhythm-and-bolts,2.7,-1,Sport,5.11-,1,75,47.81993,-121.5696
Etch-A-Sketch,"The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119444914/etch-a-sketch,3.0,-1,Sport,5.11-,1,,47.81993,-121.5696
"Accidental Discharge","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329285/accidental-discharge,3.7,-1,Sport,5.11b,1,80,47.81993,-121.5696
"Written in Stone","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329290/written-in-stone,3.0,-1,Sport,5.11b,1,80,47.81993,-121.5696
"Cry Baby","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329299/cry-baby,2.3,-1,Sport,5.11,1,50,47.81993,-121.5696
"Unicorn Blues","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109435781/unicorn-blues,3.0,-1,Sport,5.12a,1,70,47.81993,-121.5696
Wedgie,"The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121668176/wedgie,2.0,-1,Sport,5.12a,1,50,47.81993,-121.5696
"The Color of Pain","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107407339/the-color-of-pain,1.7,-1,Sport,5.12-,1,60,47.81993,-121.5696
"Blue in the Face","The Blues Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329295/blue-in-the-face,3.8,-1,Sport,5.12c,1,90,47.81993,-121.5696
"5.10 in B-Major (Top Roping)","Lower Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120714039/510-in-b-major-top-roping,3.0,-1,TR,5.10,1,70,47.82058,-121.56988
"Playing by Ear","Lower Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120714317/playing-by-ear,2.3,-1,Sport,5.10c/d,1,35,47.82058,-121.56988
Summer,"Lower Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120714425/summer,2.9,-1,Sport,5.11a/b,1,70,47.82058,-121.56988
"The Metronome","Lower Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120723176/the-metronome,2.6,-1,Sport,5.11+,1,40,47.82058,-121.56988
"5.12 Bar Blues","Lower Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120714529/512-bar-blues,2.1,-1,Sport,5.12a,1,70,47.82058,-121.56988
"Act Natural","Upper Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119613842/act-natural,3.6,-1,Sport,5.11a,1,,47.82061,-121.56993
"Unnatural Act","Upper Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119463108/unnatural-act,3.9,-1,Sport,5.11b,1,,47.82061,-121.56993
"Open Dyno Project","Upper Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122847736/open-dyno-project,3.0,-1,"Sport, Boulder","5.11 V8",1,,47.82061,-121.56993
"Stud Farm","Upper Rhythm > The Rhythm Cliff > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106007905/stud-farm,3.5,-1,Sport,5.11c,1,,47.82061,-121.56993
"Waiting for the Sun","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106461837/waiting-for-the-sun,2.9,-1,Sport,5.9,1,55,47.8191,-121.5719
"Dinky Twinkies","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161783/dinky-twinkies,1.8,-1,"Trad, Sport",5.9,1,,47.8191,-121.5719
"MW crack","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113428771/mw-crack,2.6,-1,"Trad, TR",5.11a,1,25,47.8191,-121.5719
"Wild Boar","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161834/wild-boar,3.0,-1,Sport,5.11d,1,,47.8191,-121.5719
"Stig's Rig","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114579215/stigs-rig,3.0,-1,Sport,5.13-,1,30,47.8191,-121.5719
Go!,"K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108142108/go,1.9,-1,"Trad, Sport",5.9,1,,47.81867,-121.57402
KdavR,"K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108113095/kdavr,2.2,-1,Sport,5.11b,1,,47.81867,-121.57402
Tilt,"K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107304901/tilt,2.6,-1,"Trad, Sport",5.11b/c,1,75,47.81867,-121.57402
"He Was an Aficionado of Not Only Trains, but of the Entire Railway System","Black and Feathered Walls > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107291194/he-was-an-aficionado-of-not-only-trains-but-of-the-entire-railway-system,2.5,-1,Sport,5.10c/d,1,140,47.81847,-121.57265
Weed-be-gone,"Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108138683/weed-be-gone,2.1,-1,"Trad, TR",5.10b,1,,47.81783,-121.57292
"Social Distancing","Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120496781/social-distancing,2.0,-1,"Sport, TR",5.10b,1,60,47.81783,-121.57292
"Knob Job","Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108124064/knob-job,2.7,-1,"Trad, TR",5.10d,1,,47.81783,-121.57292
"Covid 19","Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120202018/covid-19,1.7,-1,"Sport, TR",5.11a/b,1,55,47.81783,-121.57292
"A Touch Too Much","Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108124056/a-touch-too-much,3.0,-1,"Trad, TR",5.11b,1,,47.81783,-121.57292
Virus,"Garden Wall > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120498638/virus,3.0,-1,Sport,5.11+,1,70,47.81783,-121.57292
"First Offence","The Lip > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161924/first-offence,3.0,-1,"Trad, Sport",5.10c,1,60,47.81834,-121.57324
"A Stick and a Gun","The Lip > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161917/a-stick-and-a-gun,2.5,-1,Sport,5.12b,1,50,47.81834,-121.57324
"Smiley Kylee","(b) The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108623329/smiley-kylee,2.6,-1,"Trad, TR",5.7,1,100,47.81678,-121.5767
"Mean Mug","(b) The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109390095/mean-mug,2.3,-1,"Trad, TR",5.8,1,110,47.81678,-121.5767
"Banana Hammock","(b) The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110818298/banana-hammock,2.7,-1,"Trad, TR",5.9,1,,47.81678,-121.5767
"Compound W variation","(b) The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110923820/compound-w-variation,2.1,-1,"Trad, TR",5.9,1,,47.81678,-121.5767
"Flat Earth","(b) The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118952097/flat-earth,2.7,-1,"Sport, TR",5.12d,1,40,47.81678,-121.5767
"Flying Salamanders (Short)","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117824423/flying-salamanders-short,2.7,-1,Sport,5.7,1,55,47.81692,-121.57748
"Smilodon Fatalis","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119198566/smilodon-fatalis,3.0,-1,Sport,5.8+,1,70,47.81692,-121.57748
"Behind the Tombstone","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117064979/behind-the-tombstone,2.6,-1,Sport,5.9+,1,50,47.81692,-121.57748
"The Anthropocene","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121233152/the-anthropocene,2.6,-1,Sport,5.9+,1,75,47.81692,-121.57748
"Flying Salamanders (Full)","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119257785/flying-salamanders-full,3.1,-1,Sport,5.10a,1,100,47.81692,-121.57748
"Racer X","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105805970/racer-x,3.5,-1,Sport,5.10b,3,,47.81692,-121.57748
"Tiny Dancer","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121218434/tiny-dancer,2.9,-1,Sport,5.10b,1,90,47.81692,-121.57748
Argentinosaurus,"(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119443173/argentinosaurus,3.7,-1,Sport,5.10c,1,125,47.81692,-121.57748
"Master Wong (Short)","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120947964/master-wong-short,3.1,-1,Sport,5.10c/d,1,40,47.81692,-121.57748
"Your Brain on Dougs","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120947078/your-brain-on-dougs,2.6,-1,Sport,5.11b,2,100,47.81692,-121.57748
"War on Dougs","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120947093/war-on-dougs,3.0,-1,Sport,5.11b,1,100,47.81692,-121.57748
"Drunken Master","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120950372/drunken-master,3.3,-1,Sport,5.11b,1,50,47.81692,-121.57748
"Tommy Dutra Memorial Route","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120966306/tommy-dutra-memorial-route,3.5,-1,Sport,5.11+,1,100,47.81692,-121.57748
"Kiss the Sky","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121238923/kiss-the-sky,3.7,-1,Sport,5.11+,2,110,47.81692,-121.57748
"Master Wong’s Super Sad Day","(a) Beetle Bailey Slab > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120947104/master-wongs-super-sad-day,3.3,-1,Sport,5.12+,1,100,47.81692,-121.57748
"Drunken Sarahenity","(c) Walking Legend Wall > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110923701/drunken-sarahenity,1.8,-1,"Sport, TR",5.10b,1,40,47.81721,-121.57599
"Walking Legend","(c) Walking Legend Wall > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111127336/walking-legend,3.5,-1,Sport,5.10,3,230,47.81721,-121.57599
"Finger My Slot","(c) Walking Legend Wall > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111127319/finger-my-slot,2.8,-1,Sport,5.11a,1,65,47.81721,-121.57599
"Hand of Doom","(c) Walking Legend Wall > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111620418/hand-of-doom,3.1,-1,Sport,5.11b,1,110,47.81721,-121.57599
Stolen,"(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374177/stolen,2.6,-1,Sport,5.7,1,75,47.81784,-121.57528
"Big Scary Block","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374325/big-scary-block,1.6,-1,Sport,5.7,1,70,47.81784,-121.57528
"Stumps Out","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374131/stumps-out,2.8,-1,Sport,5.8,1,75,47.81784,-121.57528
"Under Moss","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124351621/under-moss,2.0,-1,Sport,5.8,1,45,47.81784,-121.57528
"Summer Begins","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121382456/summer-begins,3.5,-1,Sport,5.10b,2,185,47.81784,-121.57528
"Project Petzl","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123474963/project-petzl,2.5,-1,Sport,5.10b,1,110,47.81784,-121.57528
"Sensation Station","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374101/sensation-station,2.9,-1,Sport,5.10b/c,2,,47.81784,-121.57528
"Billy's Corner","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374274/billys-corner,3.3,-1,Sport,5.10c,1,70,47.81784,-121.57528
"Keep it Simple","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123474870/keep-it-simple,2.5,-1,Sport,5.10c,2,200,47.81784,-121.57528
"A-Frame in the Woods","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121377922/a-frame-in-the-woods,3.3,-1,Sport,5.10c/d,1,95,47.81784,-121.57528
"Trick or Treat","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123378374/trick-or-treat,3.3,-1,Sport,5.10c/d,2,200,47.81784,-121.57528
"Sauna Time","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123475050/sauna-time,2.6,-1,Sport,5.10c/d,1,110,47.81784,-121.57528
"Finding your Roots","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123378283/finding-your-roots,3.0,-1,Sport,5.10d,2,200,47.81784,-121.57528
"Toes and Fingernails","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123378328/toes-and-fingernails,3.0,-1,Sport,5.10d,2,200,47.81784,-121.57528
Wicked,"(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374233/wicked,2.8,-1,Sport,5.11a,1,70,47.81784,-121.57528
"Nothing Lasts but Nothing is Lost","(d) Field of Dreams > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121374431/nothing-lasts-but-nothing-is-lost,3.3,-1,Sport,5.11+,1,75,47.81784,-121.57528
"Pow Crack","Pow Boulder > Green Boulders Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113481869/pow-crack,3.0,-1,"TR, Boulder","5.8 V0- R",1,,47.84736,-121.60995
Flow,"Zeke's Wall > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106549036/flow,3.7,-1,"Trad, Sport",5.11a,5,450,47.8502,-121.6044
"Leanne's Ledges","Zeke's Wall > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106552195/leannes-ledges,3.0,-1,Sport,5.11b/c,1,100,47.8502,-121.6044
"Mortal Coil","Zeke's Wall > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106549173/mortal-coil,4.0,-1,"Trad, Sport",5.12a,6,500,47.8502,-121.6044
"Pigs Can Fly","Zeke's Wall > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106551335/pigs-can-fly,3.0,-1,Sport,5.12a,3,240,47.8502,-121.6044
Prelude,"Zeke's Wall > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106552210/prelude,4.0,-1,Sport,5.12b,2,180,47.8502,-121.6044
Aquaboogie,"Cedar Ponds (Young creek falls) > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115337482/aquaboogie,2.7,-1,TR,5.11-,1,45,47.81188,-121.83406
Bluebell,"North Norwegian Buttress > Middle Peak > Mount Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124804426/bluebell,4.0,-1,"Sport, Alpine",5.13-,21,2000,47.78021,-121.57762
"Half Fast","Half Moon Crag > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117712840/half-fast,3.0,-1,"Sport, Alpine",5.8+,1,50,47.75586,-121.11626
Asymptotic,"Half Moon Crag > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117712788/asymptotic,3.0,-1,"Sport, Alpine",5.10b,1,60,47.75586,-121.11626
"No Name Crack","Southwestern Crag > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116762585/no-name-crack,2.0,-1,"Sport, TR",5.8+,1,40,47.81884,-121.6264
"Socially distant","Southwestern Crag > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118779065/socially-distant,3.0,-1,"Sport, TR",5.9,1,40,47.81884,-121.6264
"No Name 5.8+","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109408374/no-name-58,1.6,-1,Sport,5.8+,1,50,47.81946,-121.62466
"No Name 5.9","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109408266/no-name-59,2.0,-1,Sport,5.9,1,65,47.81946,-121.62466
"No Name 10a","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108855971/no-name-10a,3.0,-1,Sport,5.10a,1,60,47.81946,-121.62466
"No Name 10d","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108855981/no-name-10d,3.5,-1,Sport,5.10c/d,1,60,47.81946,-121.62466
"No Name 11c","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108856029/no-name-11c,3.7,-1,Sport,5.11c/d,1,60,47.81946,-121.62466
"No Name 12a","Main Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108855993/no-name-12a,4.0,-1,Sport,5.12a,1,60,47.81946,-121.62466
Ghostwriting,"Eastern Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108855821/ghostwriting,2.0,-1,Sport,5.10d,1,80,47.81996,-121.62257
"Jane Doe","Eastern Wall > Lonely Planet (AKA No Name) > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108855767/jane-doe,2.0,-1,Sport,5.11a/b,1,80,47.81996,-121.62257
Greedy,"Mine Wall > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109059516/greedy,3.0,-1,Sport,5.11+,1,130,47.81141,-121.61488
Benevolent,"Mine Wall > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110714145/benevolent,3.0,-1,Sport,5.12+,1,200,47.81141,-121.61488
